TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
TALK MOBILE,TM300995,"Unlimited mins, unlimited texts & 60GB",17.51,0.8755000000000002
TALK MOBILE,TM301195,"Unlimited mins, unlimited texts & 100GB",21.03,1.0515
TALK MOBILE,TM301195,"Unlimited mins, unlimited texts & 50GB",21.03,1.0515
TALK MOBILE,TM301500,"Unlimited mins, unlimited texts & 100GB",26.4,1.32
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 2GB",8.71,0.43550000000000005
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 5GB",8.71,0.43550000000000005
TALK MOBILE,TM300495,"Unlimited mins, unlimited texts & 3GB",8.71,0.43550000000000005
TALK MOBILE,TM300595,"Unlimited mins, unlimited texts & 6gb",10.47,0.5235000000000001
TALK MOBILE,TM300595,"Unlimited mins, unlimited texts & 5GB",10.47,0.5235000000000001
TALK MOBILE,TM300650,"Unlimited mins, unlimited texts & 7GB",11.44,0.572
TALK MOBILE,TM300695,"Unlimited mins, unlimited texts & 10GB",12.23,0.6115
TALK MOBILE,TM300695,"Unlimited mins, unlimited texts & 12gb",12.23,0.6115
TALK MOBILE,TM300800,"Unlimited mins, unlimited texts & 12GB",14.08,0.7040000000000001
TALK MOBILE,TM300795,"Unlimited mins, unlimited texts & 15GB",13.99,0.6995
TALK MOBILE,TM300895,"Unlimited mins, unlimited texts & 20GB",15.75,0.7875000000000001
TALK MOBILE,TM300900,"Unlimited mins, unlimited texts & 5GB",15.84,0.792
TALK MOBILE,TM300500,"Unlimited mins, unlimited texts & 250MB",8.8,0.44000000000000006
TALK MOBILE,TM301200,"Unlimited mins, unlimited texts & 12GB",21.12,1.056
VOXI,110396N,VOXI 15GB Plan,17.6,0.8800000000000001
VOXI,111322N,VOXI 20GB Plan w Endl Video 2021,21.12,1.056
VOXI,112809N,VOXI 100GB 5G Plan w Endl Video 2021,35.2,1.7600000000000002
VOXI,113180N,VOXI 5G Endless Data Plan 35,61.6,3.08
VOXI,114497N,VOXI 30GB Plan w Endl Video 2021,26.4,1.32
SIMO,12S1ST12RND,12m NR SIM Only 12GB Business Starter Plan (Single),43.2828,2.16414
SIMO,12S1ST2GRND,12m NR SIM Only 2GB Business Starter Plan (Single),29.511,1.4755500000000001
SIMO,12S1ST25RND,12m NR SIM Only 25GB Business Starter Plan (Single),51.15239999999999,2.55762
SIMO,12S1ST6GRND,12m NR SIM Only 6GB Business Starter Plan (Single),35.413199999999996,1.77066
SIMO,12S1BOULRND,12m NR SIM Only Unlimited Business Pro Plan (Single),60.989399999999996,3.04947
SIMO,12S1BOUERND,12m NR SIM Only Unlimited Business Pro Plan with Ent (Single),72.7938,3.6396900000000003
SIMO,12SME1VORND,12m NR SIM Only Business Voice Plan (Single),27.543599999999998,1.37718
SIMO,24S1S12RND,24m NR SIM Only 12GB Business Starter Plan (Single),78.696,3.9348
SIMO,24S1ST2RND,24m NR SIM Only 2GB Business Starter Plan (Single),51.15239999999999,2.55762
SIMO,24S1S25NRND,24m NR SIM Only 25GB Business Starter Plan (Single),94.4352,4.72176
SIMO,24S1ST6GRND,24m NR SIM Only 6GB Business Starter Plan (Single),62.956799999999994,3.14784
SIMO,24S1BOULRND,24m NR SIM Only Unlimited Business Pro Plan (Single),110.17439999999999,5.50872
SIMO,24S1BOUERND,24m NR SIM Only Unlimited Business Pro Plan with Ent (Single),133.7832,6.68916
SIMO,24SME1VORND,24m NR SIM Only Business Voice Plan (Single),47.2176,2.36088
SIMO,3NRS1ST12ND,36mth SIM Only 12GB Business Starter Plan (Single),109.1907,5.459535000000001
SIMO,36RS1ST2GND,36mth SIM Only 2GB Business Starter Plan (Single),67.8753,3.393765
SIMO,3NRS1ST25ND,36mth SIM Only 25GB Business Starter Plan (Single),132.7995,6.639975
SIMO,36RS1ST6GND,36mth SIM Only 6GB Business Starter Plan (Single),85.58189999999999,4.279095
SIMO,36RS1BOULND,36mth SIM Only Unlimited Business Pro Plan (Single),147.55499999999998,7.377749999999999
SIMO,36RSE1VOIND,36mth SIM Only Business Voice Plan (Single),59.022,2.9511000000000003
VOICE,24S5B1ULRND,Business Pro,172.803,8.64015
VOICE,24S4B1ULRND,Business Pro,182.124,9.1062
VOICE,24S1B1ULRND,Business Pro,250.64999999999995,12.532499999999999
VOICE,24S6B1ULRND,Business Pro,167.93400000000003,8.396700000000001
VOICE,24S5B1ULRND,Business Pro,157.32899999999998,7.8664499999999995
VOICE,24S4B1ULRND,Business Pro,170.72400000000002,8.536200000000001
VOICE,24S3B1ULRND,Business Pro,229.85099999999994,11.492549999999998
VOICE,24S4B1ULRND,Business Pro,174.774,8.7387
VOICE,24S2B1ULRND,Business Pro,294.78000000000003,14.739000000000003
VOICE,24S4B1ULRND,Business Pro,170.574,8.5287
VOICE,24S5ST25RND,Business Starter 25GB,136.734,6.8367
VOICE,24S4ST25RND,Business Starter 25GB,146.05499999999998,7.30275
VOICE,24S1ST25RND,Business Starter 25GB,221.77499999999995,11.088749999999997
VOICE,24S6ST25RND,Business Starter 25GB,131.86499999999998,6.593249999999999
VOICE,24S5ST25RND,Business Starter 25GB,121.26,6.063000000000001
VOICE,24S4ST25RND,Business Starter 25GB,134.65499999999997,6.732749999999999
VOICE,24S3ST25RND,Business Starter 25GB,161.31,8.0655
VOICE,24S4ST25RND,Business Starter 25GB,138.70499999999996,6.935249999999998
VOICE,24S2ST25RND,Business Starter 25GB,226.23899999999995,11.311949999999998
VOICE,24S4ST25RND,Business Starter 25GB,134.50499999999997,6.725249999999999
VOICE,24S5ST5NRND,Business Starter 6GB,97.06800000000001,4.853400000000001
VOICE,24S4ST5NRND,Business Starter 6GB,106.389,5.31945
VOICE,24S1ST5NRND,Business Starter 6GB,149.63699999999994,7.481849999999998
VOICE,24S6ST5NRND,Business Starter 6GB,92.19900000000001,4.60995
VOICE,24S5ST5NRND,Business Starter 6GB,81.59400000000001,4.079700000000001
VOICE,24S4ST5NRND,Business Starter 6GB,94.98899999999999,4.7494499999999995
VOICE,24S3ST5NRND,Business Starter 6GB,114.41699999999997,5.720849999999999
VOICE,24S4ST5NRND,Business Starter 6GB,99.039,4.95195
VOICE,24S2ST5NRND,Business Starter 6GB,179.34599999999998,8.9673
VOICE,24S4ST5NRND,Business Starter 6GB,94.839,4.74195
VOICE,36RS5B1ULND,Business Pro,254.79000000000002,12.739500000000001
VOICE,36RS4B1ULND,Business Pro,275.58599999999996,13.7793
VOICE,36RS1B1ULND,Business Pro,395.55,19.777500000000003
VOICE,36RS6B1ULND,Business Pro,238.446,11.9223
VOICE,36RS5B1ULND,Business Pro,239.316,11.965800000000002
VOICE,36RS4B1ULND,Business Pro,264.186,13.209299999999999
VOICE,36RS3B1ULND,Business Pro,343.644,17.1822
VOICE,36RS4B1ULND,Business Pro,268.23599999999993,13.411799999999998
VOICE,36RS2B1ULND,Business Pro,424.96799999999996,21.2484
VOICE,36RS4B1ULND,Business Pro,264.03599999999994,13.201799999999999
VOICE,36RS5ST25ND,Business Starter 25GB,202.32600000000002,10.116300000000003
VOICE,36RS4ST25ND,Business Starter 25GB,223.12199999999999,11.1561
VOICE,36RS1ST25ND,Business Starter 25GB,353.59799999999996,17.6799
VOICE,36RS6ST25ND,Business Starter 25GB,185.982,9.299100000000001
VOICE,36RS5ST25ND,Business Starter 25GB,186.852,9.342600000000001
VOICE,36RS4ST25ND,Business Starter 25GB,211.722,10.586100000000002
VOICE,36RS3ST25ND,Business Starter 25GB,243.94799999999995,12.197399999999998
VOICE,36RS4ST25ND,Business Starter 25GB,215.772,10.7886
VOICE,36RS2ST25ND,Business Starter 25GB,325.272,16.2636
VOICE,36RS4ST25ND,Business Starter 25GB,211.572,10.578600000000002
VOICE,36RS5ST5ND,Business Starter 6GB,144.63,7.2315000000000005
VOICE,36RS4ST5ND,Business Starter 6GB,165.426,8.2713
VOICE,36RS1ST5ND,Business Starter 6GB,248.67,12.4335
VOICE,36RS6ST5ND,Business Starter 6GB,128.238,6.4119
VOICE,36RS5ST5ND,Business Starter 6GB,129.15599999999998,6.457799999999999
VOICE,36RS4ST5ND,Business Starter 6GB,154.02599999999998,7.7013
VOICE,36RS3ST5ND,Business Starter 6GB,175.73999999999998,8.786999999999999
VOICE,36RS4ST5ND,Business Starter 6GB,158.076,7.9038
VOICE,36RS2ST5ND,Business Starter 6GB,257.064,12.853200000000001
VOICE,36RS4ST5ND,Business Starter 6GB,153.87599999999998,7.6937999999999995
SIMO,12S1ST12RL1,12m NR SIM Only 12GB Business Starter Plan (Single),41.33745,2.0668725
SIMO,12S1ST2GRL1,12m NR SIM Only 2GB Business Starter Plan (Single),28.184625,1.4092312500000002
SIMO,12S1ST25RL1,12m NR SIM Only 25GB Business Starter Plan (Single),48.85335,2.4426675
SIMO,12S1ST6GRL1,12m NR SIM Only 6GB Business Starter Plan (Single),33.821549999999995,1.6910774999999998
SIMO,12S1BOULRL1,12m NR SIM Only Unlimited Business Pro Plan (Single),58.248225,2.91241125
SIMO,12S1BOUERL1,12m NR SIM Only Unlimited Business Pro Plan with Ent (Single),69.522075,3.47610375
SIMO,12SME1VORL1,12m NR SIM Only Business Voice Plan (Single),26.30565,1.3152825000000001
SIMO,24S1S12RL1,24m NR SIM Only 12GB Business Starter Plan (Single),75.15899999999999,3.7579499999999997
SIMO,24S1ST2RL1,24m NR SIM Only 2GB Business Starter Plan (Single),48.85335,2.4426675
SIMO,24S1S25NRL1,24m NR SIM Only 25GB Business Starter Plan (Single),90.19079999999998,4.509539999999999
SIMO,24S1ST6GRL1,24m NR SIM Only 6GB Business Starter Plan (Single),60.12719999999999,3.0063599999999995
SIMO,24S1BOULRL1,24m NR SIM Only Unlimited Business Pro Plan (Single),105.2226,5.2611300000000005
SIMO,24S1BOUERL1,24m NR SIM Only Unlimited Business Pro Plan with Ent (Single),127.77029999999998,6.388514999999999
SIMO,24SME1VORL1,24m NR SIM Only Business Voice Plan (Single),45.2079,2.2603950000000004
SIMO,3NRS1ST12L1,36mth SIM Only 12GB Business Starter Plan (Single),104.3168625,5.215843125
SIMO,36RS1ST2GL1,36mth SIM Only 2GB Business Starter Plan (Single),65.4658875,3.273294375
SIMO,3NRS1ST25L1,36mth SIM Only 25GB Business Starter Plan (Single),126.9995625,6.349978125
SIMO,36RS1ST6GL1,36mth SIM Only 6GB Business Starter Plan (Single),82.3091625,4.115458125
SIMO,36RS1BOULL1,36mth SIM Only Unlimited Business Pro Plan (Single),141.93562500000002,7.096781250000001
SIMO,36RSE1VOIL1,36mth SIM Only Business Voice Plan (Single),57.212999999999994,2.8606499999999997
VOICE,24S5B1ULRL1,Business Pro,162.84937499999998,8.142468749999999
VOICE,24S4B1ULRL1,Business Pro,170.66475,8.5332375
VOICE,24S1B1ULRL1,Business Pro,234.31499999999994,11.715749999999998
VOICE,24S6B1ULRL1,Business Pro,157.011,7.85055
VOICE,24S5B1ULRL1,Business Pro,148.20037499999998,7.410018749999999
VOICE,24S4B1ULRL1,Business Pro,160.08975,8.004487500000002
VOICE,24S3B1ULRL1,Business Pro,213.421125,10.67105625
VOICE,24S4B1ULRL1,Business Pro,163.31475,8.1657375
VOICE,24S2B1ULRL1,Business Pro,268.479,13.42395
VOICE,24S4B1ULRL1,Business Pro,159.93975,7.9969875
VOICE,24S5ST25RL1,Business Starter 25GB,128.40150000000003,6.4200750000000015
VOICE,24S4ST25RL1,Business Starter 25GB,136.21687499999996,6.810843749999998
VOICE,24S1ST25RL1,Business Starter 25GB,206.98687499999994,10.349343749999997
VOICE,24S6ST25RL1,Business Starter 25GB,122.56312499999997,6.128156249999999
VOICE,24S5ST25RL1,Business Starter 25GB,113.75250000000001,5.687625000000001
VOICE,24S4ST25RL1,Business Starter 25GB,125.64187499999996,6.282093749999998
VOICE,24S3ST25RL1,Business Starter 25GB,150.56025000000002,7.528012500000002
VOICE,24S4ST25RL1,Business Starter 25GB,128.86687499999996,6.443343749999999
VOICE,24S2ST25RL1,Business Starter 25GB,205.618125,10.280906250000001
VOICE,24S4ST25RL1,Business Starter 25GB,125.49187499999995,6.2745937499999975
VOICE,24S5ST5NRL1,Business Starter 6GB,92.04375,4.6021875
VOICE,24S4ST5NRL1,Business Starter 6GB,99.85912499999999,4.99295625
VOICE,24S1ST5NRL1,Business Starter 6GB,142.21612499999998,7.1108062499999996
VOICE,24S6ST5NRL1,Business Starter 6GB,86.20537500000002,4.310268750000001
VOICE,24S5ST5NRL1,Business Starter 6GB,77.39474999999999,3.8697374999999994
VOICE,24S4ST5NRL1,Business Starter 6GB,89.28412499999999,4.464206249999999
VOICE,24S3ST5NRL1,Business Starter 6GB,107.87887499999997,5.393943749999998
VOICE,24S4ST5NRL1,Business Starter 6GB,92.509125,4.62545625
VOICE,24S2ST5NRL1,Business Starter 6GB,162.93675,8.1468375
VOICE,24S4ST5NRL1,Business Starter 6GB,89.134125,4.45670625
VOICE,36RS5B1ULL1,Business Pro,239.988,11.999400000000001
VOICE,36RS4B1ULL1,Business Pro,257.394,12.869700000000002
VOICE,36RS1B1ULL1,Business Pro,372.2399999999999,18.611999999999995
VOICE,36RS6B1ULL1,Business Pro,223.43400000000003,11.171700000000001
VOICE,36RS5B1ULL1,Business Pro,225.114,11.255700000000001
VOICE,36RS4B1ULL1,Business Pro,247.194,12.3597
VOICE,36RS3B1ULL1,Business Pro,317.19,15.8595
VOICE,36RS4B1ULL1,Business Pro,250.04399999999998,12.5022
VOICE,36RS2B1ULL1,Business Pro,387.756,19.3878
VOICE,36RS4B1ULL1,Business Pro,247.04399999999998,12.3522
VOICE,36RS5ST25L1,Business Starter 25GB,189.882,9.494100000000001
VOICE,36RS4ST25L1,Business Starter 25GB,207.288,10.364400000000002
VOICE,36RS1ST25L1,Business Starter 25GB,331.332,16.5666
VOICE,36RS6ST25L1,Business Starter 25GB,173.328,8.666400000000001
VOICE,36RS5ST25L1,Business Starter 25GB,175.008,8.7504
VOICE,36RS4ST25L1,Business Starter 25GB,197.088,9.8544
VOICE,36RS3ST25L1,Business Starter 25GB,225.756,11.2878
VOICE,36RS4ST25L1,Business Starter 25GB,199.93800000000002,9.996900000000002
VOICE,36RS2ST25L1,Business Starter 25GB,296.322,14.8161
VOICE,36RS4ST25L1,Business Starter 25GB,196.93800000000002,9.846900000000002
VOICE,36RS5ST5L1,Business Starter 6GB,136.998,6.8499
VOICE,36RS4ST5L1,Business Starter 6GB,154.40399999999997,7.720199999999998
VOICE,36RS1ST5L1,Business Starter 6GB,237.11999999999998,11.856
VOICE,36RS6ST5L1,Business Starter 6GB,120.402,6.0201
VOICE,36RS5ST5L1,Business Starter 6GB,122.12399999999997,6.1061999999999985
VOICE,36RS4ST5L1,Business Starter 6GB,144.20399999999998,7.2101999999999995
VOICE,36RS3ST5L1,Business Starter 6GB,163.67399999999998,8.1837
VOICE,36RS4ST5L1,Business Starter 6GB,147.05399999999997,7.352699999999999
VOICE,36RS2ST5L1,Business Starter 6GB,234.24000000000004,11.712000000000003
VOICE,36RS4ST5L1,Business Starter 6GB,144.05399999999997,7.202699999999999
SIMO,12S1ST12RL2,12m NR SIM Only 12GB Business Starter Plan (Single),39.39209999999999,1.9696049999999996
SIMO,12S1ST2GRL2,12m NR SIM Only 2GB Business Starter Plan (Single),26.85825,1.3429125000000002
SIMO,12S1ST25RL2,12m NR SIM Only 25GB Business Starter Plan (Single),46.55429999999999,2.3277149999999995
SIMO,12S1ST6GRL2,12m NR SIM Only 6GB Business Starter Plan (Single),32.229899999999994,1.6114949999999997
SIMO,12S1BOULRL2,12m NR SIM Only Unlimited Business Pro Plan (Single),55.50705,2.7753525000000003
SIMO,12S1BOUERL2,12m NR SIM Only Unlimited Business Pro Plan with Ent (Single),66.25035,3.3125175000000002
SIMO,12SME1VORL2,12m NR SIM Only Business Voice Plan (Single),25.0677,1.253385
SIMO,24S1S12RL2,24m NR SIM Only 12GB Business Starter Plan (Single),71.622,3.5811
SIMO,24S1ST2RL2,24m NR SIM Only 2GB Business Starter Plan (Single),46.55429999999999,2.3277149999999995
SIMO,24S1S25NRL2,24m NR SIM Only 25GB Business Starter Plan (Single),85.9464,4.29732
SIMO,24S1ST6GRL2,24m NR SIM Only 6GB Business Starter Plan (Single),57.2976,2.8648800000000003
SIMO,24S1BOULRL2,24m NR SIM Only Unlimited Business Pro Plan (Single),100.2708,5.01354
SIMO,24S1BOUERL2,24m NR SIM Only Unlimited Business Pro Plan with Ent (Single),121.75739999999999,6.08787
SIMO,24SME1VORL2,24m NR SIM Only Business Voice Plan (Single),43.1982,2.15991
SIMO,3NRS1ST12L2,36mth SIM Only 12GB Business Starter Plan (Single),99.443025,4.9721512500000005
SIMO,36RS1ST2GL2,36mth SIM Only 2GB Business Starter Plan (Single),63.056475,3.15282375
SIMO,3NRS1ST25L2,36mth SIM Only 25GB Business Starter Plan (Single),121.199625,6.05998125
SIMO,36RS1ST6GL2,36mth SIM Only 6GB Business Starter Plan (Single),79.036425,3.95182125
SIMO,36RS1BOULL2,36mth SIM Only Unlimited Business Pro Plan (Single),136.31625,6.8158125
SIMO,36RSE1VOIL2,36mth SIM Only Business Voice Plan (Single),55.404,2.7702000000000004
VOICE,24S5B1ULRL2,Business Pro,152.89575,7.6447875
VOICE,24S4B1ULRL2,Business Pro,159.2055,7.960275
VOICE,24S1B1ULRL2,Business Pro,217.97999999999993,10.898999999999997
VOICE,24S6B1ULRL2,Business Pro,146.088,7.3044
VOICE,24S5B1ULRL2,Business Pro,139.07174999999998,6.953587499999999
VOICE,24S4B1ULRL2,Business Pro,149.4555,7.472775
VOICE,24S3B1ULRL2,Business Pro,196.99125,9.849562500000001
VOICE,24S4B1ULRL2,Business Pro,151.8555,7.5927750000000005
VOICE,24S2B1ULRL2,Business Pro,242.178,12.1089
VOICE,24S4B1ULRL2,Business Pro,149.30550000000002,7.465275000000002
VOICE,24S5ST25RL2,Business Starter 25GB,120.06900000000003,6.003450000000002
VOICE,24S4ST25RL2,Business Starter 25GB,126.37874999999997,6.318937499999999
VOICE,24S1ST25RL2,Business Starter 25GB,192.19874999999993,9.609937499999997
VOICE,24S6ST25RL2,Business Starter 25GB,113.26124999999998,5.663062499999999
VOICE,24S5ST25RL2,Business Starter 25GB,106.24500000000002,5.3122500000000015
VOICE,24S4ST25RL2,Business Starter 25GB,116.62874999999994,5.831437499999997
VOICE,24S3ST25RL2,Business Starter 25GB,139.8105,6.990525
VOICE,24S4ST25RL2,Business Starter 25GB,119.02874999999997,5.951437499999999
VOICE,24S2ST25RL2,Business Starter 25GB,184.99724999999992,9.249862499999997
VOICE,24S4ST25RL2,Business Starter 25GB,116.47874999999993,5.823937499999997
VOICE,24S5ST5NRL2,Business Starter 6GB,87.01949999999998,4.350974999999999
VOICE,24S4ST5NRL2,Business Starter 6GB,93.32925000000002,4.666462500000001
VOICE,24S1ST5NRL2,Business Starter 6GB,134.79524999999995,6.739762499999998
VOICE,24S6ST5NRL2,Business Starter 6GB,80.21175,4.0105875
VOICE,24S5ST5NRL2,Business Starter 6GB,73.1955,3.659775
VOICE,24S4ST5NRL2,Business Starter 6GB,83.57925000000002,4.178962500000001
VOICE,24S3ST5NRL2,Business Starter 6GB,101.34074999999994,5.067037499999998
VOICE,24S4ST5NRL2,Business Starter 6GB,85.97925000000002,4.298962500000001
VOICE,24S2ST5NRL2,Business Starter 6GB,146.5275,7.3263750000000005
VOICE,24S4ST5NRL2,Business Starter 6GB,83.42925000000002,4.171462500000001
VOICE,36RS5B1ULL2,Business Pro,225.186,11.259300000000001
VOICE,36RS4B1ULL2,Business Pro,239.20199999999997,11.960099999999999
VOICE,36RS1B1ULL2,Business Pro,348.92999999999995,17.446499999999997
VOICE,36RS6B1ULL2,Business Pro,208.422,10.421100000000001
VOICE,36RS5B1ULL2,Business Pro,210.91199999999998,10.5456
VOICE,36RS4B1ULL2,Business Pro,230.20199999999997,11.5101
VOICE,36RS3B1ULL2,Business Pro,290.73599999999993,14.536799999999998
VOICE,36RS4B1ULL2,Business Pro,231.85199999999998,11.5926
VOICE,36RS2B1ULL2,Business Pro,350.544,17.5272
VOICE,36RS4B1ULL2,Business Pro,230.05199999999996,11.5026
VOICE,36RS5ST25L2,Business Starter 25GB,177.43800000000002,8.871900000000002
VOICE,36RS4ST25L2,Business Starter 25GB,191.454,9.572700000000001
VOICE,36RS1ST25L2,Business Starter 25GB,309.0659999999999,15.453299999999997
VOICE,36RS6ST25L2,Business Starter 25GB,160.674,8.033700000000001
VOICE,36RS5ST25L2,Business Starter 25GB,163.164,8.158199999999999
VOICE,36RS4ST25L2,Business Starter 25GB,182.454,9.1227
VOICE,36RS3ST25L2,Business Starter 25GB,207.56399999999996,10.3782
VOICE,36RS4ST25L2,Business Starter 25GB,184.104,9.205200000000001
VOICE,36RS2ST25L2,Business Starter 25GB,267.372,13.3686
VOICE,36RS4ST25L2,Business Starter 25GB,182.304,9.1152
VOICE,36RS5ST5L2,Business Starter 6GB,129.366,6.468300000000001
VOICE,36RS4ST5L2,Business Starter 6GB,143.38199999999998,7.169099999999999
VOICE,36RS1ST5L2,Business Starter 6GB,225.57,11.278500000000001
VOICE,36RS6ST5L2,Business Starter 6GB,112.566,5.6283
VOICE,36RS5ST5L2,Business Starter 6GB,115.092,5.7546
VOICE,36RS4ST5L2,Business Starter 6GB,134.38199999999998,6.719099999999999
VOICE,36RS3ST5L2,Business Starter 6GB,151.60799999999998,7.580399999999999
VOICE,36RS4ST5L2,Business Starter 6GB,136.03199999999998,6.8016
VOICE,36RS2ST5L2,Business Starter 6GB,211.416,10.5708
VOICE,36RS4ST5L2,Business Starter 6GB,134.23199999999997,6.711599999999999
SIMO,12S1ST12RL3,12m NR SIM Only 12GB Business Starter Plan (Single),37.44675,1.8723375000000002
SIMO,12S1ST2GRL3,12m NR SIM Only 2GB Business Starter Plan (Single),25.531874999999996,1.27659375
SIMO,12S1ST25RL3,12m NR SIM Only 25GB Business Starter Plan (Single),44.25525,2.2127624999999997
SIMO,12S1ST6GRL3,12m NR SIM Only 6GB Business Starter Plan (Single),30.63825,1.5319125
SIMO,12S1BOULRL3,12m NR SIM Only Unlimited Business Pro Plan (Single),52.765875,2.6382937500000003
SIMO,12S1BOUERL3,12m NR SIM Only Unlimited Business Pro Plan with Ent (Single),62.97862500000001,3.1489312500000004
SIMO,12SME1VORL3,12m NR SIM Only Business Voice Plan (Single),23.82975,1.1914875
SIMO,24S1S12RL3,24m NR SIM Only 12GB Business Starter Plan (Single),68.08500000000001,3.4042500000000007
SIMO,24S1ST2RL3,24m NR SIM Only 2GB Business Starter Plan (Single),44.25525,2.2127624999999997
SIMO,24S1S25NRL3,24m NR SIM Only 25GB Business Starter Plan (Single),81.70200000000001,4.085100000000001
SIMO,24S1ST6GRL3,24m NR SIM Only 6GB Business Starter Plan (Single),54.467999999999996,2.7234
SIMO,24S1BOULRL3,24m NR SIM Only Unlimited Business Pro Plan (Single),95.319,4.76595
SIMO,24S1BOUERL3,24m NR SIM Only Unlimited Business Pro Plan with Ent (Single),115.74449999999997,5.787224999999999
SIMO,24SME1VORL3,24m NR SIM Only Business Voice Plan (Single),41.188500000000005,2.0594250000000005
SIMO,3NRS1ST12L3,36mth SIM Only 12GB Business Starter Plan (Single),94.56918750000001,4.728459375000001
SIMO,36RS1ST2GL3,36mth SIM Only 2GB Business Starter Plan (Single),60.64706249999999,3.0323531249999998
SIMO,3NRS1ST25L3,36mth SIM Only 25GB Business Starter Plan (Single),115.3996875,5.769984375
SIMO,36RS1ST6GL3,36mth SIM Only 6GB Business Starter Plan (Single),75.76368749999999,3.7881843749999997
SIMO,36RS1BOULL3,36mth SIM Only Unlimited Business Pro Plan (Single),130.696875,6.53484375
SIMO,36RSE1VOIL3,36mth SIM Only Business Voice Plan (Single),53.595,2.6797500000000003
VOICE,24S5B1ULRL3,Business Pro,142.94212500000003,7.147106250000002
VOICE,24S4B1ULRL3,Business Pro,147.74624999999997,7.387312499999999
VOICE,24S1B1ULRL3,Business Pro,201.64499999999998,10.08225
VOICE,24S6B1ULRL3,Business Pro,135.16500000000002,6.758250000000001
VOICE,24S5B1ULRL3,Business Pro,129.94312499999998,6.49715625
VOICE,24S4B1ULRL3,Business Pro,138.82125,6.9410625
VOICE,24S3B1ULRL3,Business Pro,180.56137499999997,9.02806875
VOICE,24S4B1ULRL3,Business Pro,140.39624999999998,7.0198125
VOICE,24S2B1ULRL3,Business Pro,215.87699999999998,10.793849999999999
VOICE,24S4B1ULRL3,Business Pro,138.67125,6.9335625
VOICE,24S5ST25RL3,Business Starter 25GB,111.7365,5.586825000000001
VOICE,24S4ST25RL3,Business Starter 25GB,116.54062499999996,5.827031249999998
VOICE,24S1ST25RL3,Business Starter 25GB,177.41062499999998,8.870531249999999
VOICE,24S6ST25RL3,Business Starter 25GB,103.959375,5.19796875
VOICE,24S5ST25RL3,Business Starter 25GB,98.7375,4.936875000000001
VOICE,24S4ST25RL3,Business Starter 25GB,107.615625,5.38078125
VOICE,24S3ST25RL3,Business Starter 25GB,129.06074999999998,6.4530375
VOICE,24S4ST25RL3,Business Starter 25GB,109.19062499999997,5.459531249999999
VOICE,24S2ST25RL3,Business Starter 25GB,164.37637500000002,8.218818750000002
VOICE,24S4ST25RL3,Business Starter 25GB,107.465625,5.373281250000001
VOICE,24S5ST5NRL3,Business Starter 6GB,81.99525,4.0997625
VOICE,24S4ST5NRL3,Business Starter 6GB,86.79937499999998,4.33996875
VOICE,24S1ST5NRL3,Business Starter 6GB,127.37437499999994,6.3687187499999975
VOICE,24S6ST5NRL3,Business Starter 6GB,74.21812499999999,3.7109062499999994
VOICE,24S5ST5NRL3,Business Starter 6GB,68.99624999999999,3.4498124999999997
VOICE,24S4ST5NRL3,Business Starter 6GB,77.87437499999999,3.8937187499999997
VOICE,24S3ST5NRL3,Business Starter 6GB,94.802625,4.74013125
VOICE,24S4ST5NRL3,Business Starter 6GB,79.44937499999999,3.9724687499999995
VOICE,24S2ST5NRL3,Business Starter 6GB,130.11824999999996,6.505912499999998
VOICE,24S4ST5NRL3,Business Starter 6GB,77.72437499999998,3.8862187499999994
VOICE,36RS5B1ULL3,Business Pro,210.38400000000001,10.519200000000001
VOICE,36RS4B1ULL3,Business Pro,221.00999999999996,11.0505
VOICE,36RS1B1ULL3,Business Pro,325.62,16.281000000000002
VOICE,36RS6B1ULL3,Business Pro,193.41,9.6705
VOICE,36RS5B1ULL3,Business Pro,196.71,9.835500000000001
VOICE,36RS4B1ULL3,Business Pro,213.20999999999998,10.660499999999999
VOICE,36RS3B1ULL3,Business Pro,264.282,13.2141
VOICE,36RS4B1ULL3,Business Pro,213.65999999999997,10.683
VOICE,36RS2B1ULL3,Business Pro,313.33199999999994,15.666599999999997
VOICE,36RS4B1ULL3,Business Pro,213.05999999999997,10.652999999999999
VOICE,36RS5ST25L3,Business Starter 25GB,164.994,8.2497
VOICE,36RS4ST25L3,Business Starter 25GB,175.61999999999998,8.780999999999999
VOICE,36RS1ST25L3,Business Starter 25GB,286.79999999999995,14.339999999999998
VOICE,36RS6ST25L3,Business Starter 25GB,148.02,7.401000000000001
VOICE,36RS5ST25L3,Business Starter 25GB,151.32,7.566
VOICE,36RS4ST25L3,Business Starter 25GB,167.82,8.391
VOICE,36RS3ST25L3,Business Starter 25GB,189.37199999999999,9.4686
VOICE,36RS4ST25L3,Business Starter 25GB,168.26999999999998,8.413499999999999
VOICE,36RS2ST25L3,Business Starter 25GB,238.422,11.921100000000001
VOICE,36RS4ST25L3,Business Starter 25GB,167.67,8.3835
VOICE,36RS5ST5L3,Business Starter 6GB,121.73400000000002,6.086700000000001
VOICE,36RS4ST5L3,Business Starter 6GB,132.35999999999999,6.617999999999999
VOICE,36RS1ST5L3,Business Starter 6GB,214.01999999999998,10.701
